date,draw_sales,jackpot,pp_sales,state_abbr,state_draw_sales,state_pp_sales,date_format,ticket_sales,revenue,year
12/06/17,,193.0,,AR,,,2017-12-06,,,2017
12/06/17,,193.0,,AZ,,,2017-12-06,,,2017
12/06/17,,193.0,,CA,,,2017-12-06,,,2017
12/06/17,,193.0,,CO,,,2017-12-06,,,2017
12/06/17,,193.0,,CT,,,2017-12-06,,,2017
12/06/17,,193.0,,DC,,,2017-12-06,,,2017
12/06/17,,193.0,,DE,,,2017-12-06,,,2017
12/06/17,,193.0,,FL,,,2017-12-06,,,2017
12/06/17,,193.0,,GA,,,2017-12-06,,,2017
12/06/17,,193.0,,IA,,,2017-12-06,,,2017
12/06/17,,193.0,,ID,,,2017-12-06,,,2017
12/06/17,,193.0,,IL,,,2017-12-06,,,2017
12/06/17,,193.0,,IN,,,2017-12-06,,,2017
12/06/17,,193.0,,KS,,,2017-12-06,,,2017
12/06/17,,193.0,,KY,,,2017-12-06,,,2017
12/06/17,,193.0,,LA,,,2017-12-06,,,2017
12/06/17,,193.0,,MA,,,2017-12-06,,,2017
12/06/17,,193.0,,MD,,,2017-12-06,,,2017
12/06/17,,193.0,,ME,,,2017-12-06,,,2017
12/06/17,,193.0,,MI,,,2017-12-06,,,2017
12/06/17,,193.0,,MN,,,2017-12-06,,,2017
12/06/17,,193.0,,MO,,,2017-12-06,,,2017
12/06/17,,193.0,,MT,,,2017-12-06,,,2017
12/06/17,,193.0,,NC,,,2017-12-06,,,2017
12/06/17,,193.0,,ND,,,2017-12-06,,,2017
12/06/17,,193.0,,NE,,,2017-12-06,,,2017
12/06/17,,193.0,,NH,,,2017-12-06,,,2017
12/06/17,,193.0,,NJ,,,2017-12-06,,,2017
12/06/17,,193.0,,NM,,,2017-12-06,,,2017
12/06/17,,193.0,,NY,,,2017-12-06,,,2017
12/06/17,,193.0,,OH,,,2017-12-06,,,2017
12/06/17,,193.0,,OK,,,2017-12-06,,,2017
12/06/17,,193.0,,OR,,,2017-12-06,,,2017
12/06/17,,193.0,,PA,,,2017-12-06,,,2017
12/06/17,,193.0,,PR,,,2017-12-06,,,2017
12/06/17,,193.0,,RI,,,2017-12-06,,,2017
12/06/17,,193.0,,SC,,,2017-12-06,,,2017
12/06/17,,193.0,,SD,,,2017-12-06,,,2017
12/06/17,,193.0,,TN,,,2017-12-06,,,2017
12/06/17,,193.0,,TX,,,2017-12-06,,,2017
12/06/17,,193.0,,VA,,,2017-12-06,,,2017
12/06/17,,193.0,,VI,,,2017-12-06,,,2017
12/06/17,,193.0,,VT,,,2017-12-06,,,2017
12/06/17,,193.0,,WA,,,2017-12-06,,,2017
12/06/17,,193.0,,WI,,,2017-12-06,,,2017
12/06/17,,193.0,,WV,,,2017-12-06,,,2017
12/06/17,,193.0,,WY,,,2017-12-06,,,2017
12/02/17,33842134.0,177.0,3144938.0,AR,207040.0,50023.0,2017-12-02,103520.0,257063.0,2017
12/02/17,33842134.0,177.0,3144938.0,AZ,790702.0,59666.0,2017-12-02,395351.0,850368.0,2017
12/02/17,33842134.0,177.0,3144938.0,CA,3292686.0,,2017-12-02,1646343.0,,2017
12/02/17,33842134.0,177.0,3144938.0,CO,560076.0,126852.0,2017-12-02,280038.0,686928.0,2017
12/02/17,33842134.0,177.0,3144938.0,CT,,,2017-12-02,,,2017
12/02/17,33842134.0,177.0,3144938.0,DC,80140.0,6985.0,2017-12-02,40070.0,87125.0,2017
12/02/17,33842134.0,177.0,3144938.0,DE,166354.0,12954.0,2017-12-02,83177.0,179308.0,2017
12/02/17,33842134.0,177.0,3144938.0,FL,3222110.0,377607.0,2017-12-02,1611055.0,3599717.0,2017
12/02/17,33842134.0,177.0,3144938.0,GA,1041772.0,57311.0,2017-12-02,520886.0,1099083.0,2017
12/02/17,33842134.0,177.0,3144938.0,IA,385304.0,57613.0,2017-12-02,192652.0,442917.0,2017
12/02/17,33842134.0,177.0,3144938.0,ID,221306.0,24927.0,2017-12-02,110653.0,246233.0,2017
12/02/17,33842134.0,177.0,3144938.0,IL,1022564.0,81137.0,2017-12-02,511282.0,1103701.0,2017
12/02/17,33842134.0,177.0,3144938.0,IN,741664.0,68947.0,2017-12-02,370832.0,810611.0,2017
12/02/17,33842134.0,177.0,3144938.0,KS,302420.0,21391.0,2017-12-02,151210.0,323811.0,2017
12/02/17,33842134.0,177.0,3144938.0,KY,583426.0,40966.0,2017-12-02,291713.0,624392.0,2017
12/02/17,33842134.0,177.0,3144938.0,LA,680204.0,85442.0,2017-12-02,340102.0,765646.0,2017
12/02/17,33842134.0,177.0,3144938.0,MA,839336.0,47288.0,2017-12-02,419668.0,886624.0,2017
12/02/17,33842134.0,177.0,3144938.0,MD,722590.0,47763.0,2017-12-02,361295.0,770353.0,2017
12/02/17,33842134.0,177.0,3144938.0,ME,149902.0,37515.0,2017-12-02,74951.0,187417.0,2017
12/02/17,33842134.0,177.0,3144938.0,MI,1028652.0,55478.0,2017-12-02,514326.0,1084130.0,2017
12/02/17,33842134.0,177.0,3144938.0,MN,520530.0,21335.0,2017-12-02,260265.0,541865.0,2017
12/02/17,33842134.0,177.0,3144938.0,MO,760712.0,30628.0,2017-12-02,380356.0,791340.0,2017
12/02/17,33842134.0,177.0,3144938.0,MT,84252.0,15728.0,2017-12-02,42126.0,99980.0,2017
12/02/17,33842134.0,177.0,3144938.0,NC,1172230.0,160987.0,2017-12-02,586115.0,1333217.0,2017
12/02/17,33842134.0,177.0,3144938.0,ND,77902.0,20328.0,2017-12-02,38951.0,98230.0,2017
12/02/17,33842134.0,177.0,3144938.0,NE,287150.0,22106.0,2017-12-02,143575.0,309256.0,2017
12/02/17,33842134.0,177.0,3144938.0,NH,248514.0,18584.0,2017-12-02,124257.0,267098.0,2017
12/02/17,33842134.0,177.0,3144938.0,NJ,1507958.0,87164.0,2017-12-02,753979.0,1595122.0,2017
12/02/17,33842134.0,177.0,3144938.0,NM,198596.0,27566.0,2017-12-02,99298.0,226162.0,2017
12/02/17,33842134.0,177.0,3144938.0,NY,2709238.0,111981.0,2017-12-02,1354619.0,2821219.0,2017
12/02/17,33842134.0,177.0,3144938.0,OH,890904.0,97021.0,2017-12-02,445452.0,987925.0,2017
12/02/17,33842134.0,177.0,3144938.0,OK,311726.0,73047.0,2017-12-02,155863.0,384773.0,2017
12/02/17,33842134.0,177.0,3144938.0,OR,451908.0,37126.0,2017-12-02,225954.0,489034.0,2017
12/02/17,33842134.0,177.0,3144938.0,PA,1726338.0,204973.0,2017-12-02,863169.0,1931311.0,2017
12/02/17,33842134.0,177.0,3144938.0,PR,26.0,2.0,2017-12-02,13.0,28.0,2017
12/02/17,33842134.0,177.0,3144938.0,RI,211512.0,25325.0,2017-12-02,105756.0,236837.0,2017
12/02/17,33842134.0,177.0,3144938.0,SC,596980.0,135032.0,2017-12-02,298490.0,732012.0,2017
12/02/17,33842134.0,177.0,3144938.0,SD,100286.0,14120.0,2017-12-02,50143.0,114406.0,2017
12/02/17,33842134.0,177.0,3144938.0,TN,,,2017-12-02,,,2017
12/02/17,33842134.0,177.0,3144938.0,TX,2266606.0,342095.0,2017-12-02,1133303.0,2608701.0,2017
12/02/17,33842134.0,177.0,3144938.0,VA,855138.0,84130.0,2017-12-02,427569.0,939268.0,2017
12/02/17,33842134.0,177.0,3144938.0,VI,0.0,0.0,2017-12-02,0.0,0.0,2017
12/02/17,33842134.0,177.0,3144938.0,VT,64168.0,14454.0,2017-12-02,32084.0,78622.0,2017
12/02/17,33842134.0,177.0,3144938.0,WA,469596.0,32410.0,2017-12-02,234798.0,502006.0,2017
12/02/17,33842134.0,177.0,3144938.0,WI,643284.0,53359.0,2017-12-02,321642.0,696643.0,2017
12/02/17,33842134.0,177.0,3144938.0,WV,261384.0,21930.0,2017-12-02,130692.0,283314.0,2017
12/02/17,33842134.0,177.0,3144938.0,WY,63486.0,13552.0,2017-12-02,31743.0,77038.0,2017
11/29/17,29306014.0,163.0,2662866.0,AR,175108.0,40701.0,2017-11-29,87554.0,215809.0,2017
11/29/17,29306014.0,163.0,2662866.0,AZ,710842.0,52286.0,2017-11-29,355421.0,763128.0,2017
11/29/17,29306014.0,163.0,2662866.0,CA,3024832.0,,2017-11-29,1512416.0,,2017
11/29/17,29306014.0,163.0,2662866.0,CO,502646.0,112182.0,2017-11-29,251323.0,614828.0,2017
11/29/17,29306014.0,163.0,2662866.0,CT,,,2017-11-29,,,2017
11/29/17,29306014.0,163.0,2662866.0,DC,70890.0,5899.0,2017-11-29,35445.0,76789.0,2017
11/29/17,29306014.0,163.0,2662866.0,DE,139866.0,10873.0,2017-11-29,69933.0,150739.0,2017
11/29/17,29306014.0,163.0,2662866.0,FL,2721798.0,318733.0,2017-11-29,1360899.0,3040531.0,2017
11/29/17,29306014.0,163.0,2662866.0,GA,884588.0,48096.0,2017-11-29,442294.0,932684.0,2017
11/29/17,29306014.0,163.0,2662866.0,IA,340584.0,49294.0,2017-11-29,170292.0,389878.0,2017
11/29/17,29306014.0,163.0,2662866.0,ID,207166.0,23207.0,2017-11-29,103583.0,230373.0,2017
11/29/17,29306014.0,163.0,2662866.0,IL,910814.0,71211.0,2017-11-29,455407.0,982025.0,2017
11/29/17,29306014.0,163.0,2662866.0,IN,604102.0,55844.0,2017-11-29,302051.0,659946.0,2017
11/29/17,29306014.0,163.0,2662866.0,KS,262706.0,15196.0,2017-11-29,131353.0,277902.0,2017
11/29/17,29306014.0,163.0,2662866.0,KY,500200.0,34581.0,2017-11-29,250100.0,534781.0,2017
11/29/17,29306014.0,163.0,2662866.0,LA,578282.0,72434.0,2017-11-29,289141.0,650716.0,2017
11/29/17,29306014.0,163.0,2662866.0,MA,718764.0,40651.0,2017-11-29,359382.0,759415.0,2017
11/29/17,29306014.0,163.0,2662866.0,MD,598172.0,39165.0,2017-11-29,299086.0,637337.0,2017
11/29/17,29306014.0,163.0,2662866.0,ME,123360.0,30462.0,2017-11-29,61680.0,153822.0,2017
11/29/17,29306014.0,163.0,2662866.0,MI,879848.0,47098.0,2017-11-29,439924.0,926946.0,2017
11/29/17,29306014.0,163.0,2662866.0,MN,470432.0,19133.0,2017-11-29,235216.0,489565.0,2017
11/29/17,29306014.0,163.0,2662866.0,MO,671236.0,27356.0,2017-11-29,335618.0,698592.0,2017
11/29/17,29306014.0,163.0,2662866.0,MT,78338.0,14392.0,2017-11-29,39169.0,92730.0,2017
11/29/17,29306014.0,163.0,2662866.0,NC,922854.0,128080.0,2017-11-29,461427.0,1050934.0,2017
11/29/17,29306014.0,163.0,2662866.0,ND,72716.0,18689.0,2017-11-29,36358.0,91405.0,2017
11/29/17,29306014.0,163.0,2662866.0,NE,260468.0,19423.0,2017-11-29,130234.0,279891.0,2017
11/29/17,29306014.0,163.0,2662866.0,NH,210316.0,16162.0,2017-11-29,105158.0,226478.0,2017
11/29/17,29306014.0,163.0,2662866.0,NJ,1324948.0,75283.0,2017-11-29,662474.0,1400231.0,2017
11/29/17,29306014.0,163.0,2662866.0,NM,173188.0,23750.0,2017-11-29,86594.0,196938.0,2017
11/29/17,29306014.0,163.0,2662866.0,NY,2336616.0,96208.0,2017-11-29,1168308.0,2432824.0,2017
11/29/17,29306014.0,163.0,2662866.0,OH,774302.0,80377.0,2017-11-29,387151.0,854679.0,2017
11/29/17,29306014.0,163.0,2662866.0,OK,266948.0,61633.0,2017-11-29,133474.0,328581.0,2017
11/29/17,29306014.0,163.0,2662866.0,OR,433736.0,33107.0,2017-11-29,216868.0,466843.0,2017
11/29/17,29306014.0,163.0,2662866.0,PA,1466092.0,173028.0,2017-11-29,733046.0,1639120.0,2017
11/29/17,29306014.0,163.0,2662866.0,PR,36.0,5.0,2017-11-29,18.0,41.0,2017
11/29/17,29306014.0,163.0,2662866.0,RI,167760.0,20346.0,2017-11-29,83880.0,188106.0,2017
11/29/17,29306014.0,163.0,2662866.0,SC,484278.0,107600.0,2017-11-29,242139.0,591878.0,2017
11/29/17,29306014.0,163.0,2662866.0,SD,90332.0,12157.0,2017-11-29,45166.0,102489.0,2017
11/29/17,29306014.0,163.0,2662866.0,TN,,,2017-11-29,,,2017
11/29/17,29306014.0,163.0,2662866.0,TX,1923778.0,291739.0,2017-11-29,961889.0,2215517.0,2017
11/29/17,29306014.0,163.0,2662866.0,VA,730672.0,70636.0,2017-11-29,365336.0,801308.0,2017
11/29/17,29306014.0,163.0,2662866.0,VI,0.0,0.0,2017-11-29,0.0,0.0,2017
11/29/17,29306014.0,163.0,2662866.0,VT,54934.0,12386.0,2017-11-29,27467.0,67320.0,2017
11/29/17,29306014.0,163.0,2662866.0,WA,445382.0,29789.0,2017-11-29,222691.0,475171.0,2017
11/29/17,29306014.0,163.0,2662866.0,WI,571258.0,47253.0,2017-11-29,285629.0,618511.0,2017
11/29/17,29306014.0,163.0,2662866.0,WV,224056.0,18460.0,2017-11-29,112028.0,242516.0,2017
11/29/17,29306014.0,163.0,2662866.0,WY,60694.0,12976.0,2017-11-29,30347.0,73670.0,2017
11/25/17,28442720.0,149.0,2721992.0,AR,176458.0,41992.0,2017-11-25,88229.0,218450.0,2017
11/25/17,28442720.0,149.0,2721992.0,AZ,689528.0,53051.0,2017-11-25,344764.0,742579.0,2017
11/25/17,28442720.0,149.0,2721992.0,CA,2792580.0,,2017-11-25,1396290.0,,2017
11/25/17,28442720.0,149.0,2721992.0,CO,480664.0,110013.0,2017-11-25,240332.0,590677.0,2017
11/25/17,28442720.0,149.0,2721992.0,CT,,,2017-11-25,,,2017
11/25/17,28442720.0,149.0,2721992.0,DC,60022.0,5663.0,2017-11-25,30011.0,65685.0,2017
11/25/17,28442720.0,149.0,2721992.0,DE,141940.0,11499.0,2017-11-25,70970.0,153439.0,2017
11/25/17,28442720.0,149.0,2721992.0,FL,2855024.0,336210.0,2017-11-25,1427512.0,3191234.0,2017
11/25/17,28442720.0,149.0,2721992.0,GA,901044.0,50481.0,2017-11-25,450522.0,951525.0,2017
11/25/17,28442720.0,149.0,2721992.0,IA,329312.0,49922.0,2017-11-25,164656.0,379234.0,2017
11/25/17,28442720.0,149.0,2721992.0,ID,208828.0,22758.0,2017-11-25,104414.0,231586.0,2017
11/25/17,28442720.0,149.0,2721992.0,IL,829168.0,68932.0,2017-11-25,414584.0,898100.0,2017
11/25/17,28442720.0,149.0,2721992.0,IN,638412.0,60665.0,2017-11-25,319206.0,699077.0,2017
11/25/17,28442720.0,149.0,2721992.0,KS,254218.0,15472.0,2017-11-25,127109.0,269690.0,2017
11/25/17,28442720.0,149.0,2721992.0,KY,508872.0,36342.0,2017-11-25,254436.0,545214.0,2017
11/25/17,28442720.0,149.0,2721992.0,LA,588372.0,74807.0,2017-11-25,294186.0,663179.0,2017
11/25/17,28442720.0,149.0,2721992.0,MA,688846.0,41120.0,2017-11-25,344423.0,729966.0,2017
11/25/17,28442720.0,149.0,2721992.0,MD,593674.0,40100.0,2017-11-25,296837.0,633774.0,2017
11/25/17,28442720.0,149.0,2721992.0,ME,129082.0,32584.0,2017-11-25,64541.0,161666.0,2017
11/25/17,28442720.0,149.0,2721992.0,MI,827670.0,46753.0,2017-11-25,413835.0,874423.0,2017
11/25/17,28442720.0,149.0,2721992.0,MN,445400.0,19197.0,2017-11-25,222700.0,464597.0,2017
11/25/17,28442720.0,149.0,2721992.0,MO,634980.0,27486.0,2017-11-25,317490.0,662466.0,2017
11/25/17,28442720.0,149.0,2721992.0,MT,73700.0,13713.0,2017-11-25,36850.0,87413.0,2017
11/25/17,28442720.0,149.0,2721992.0,NC,951916.0,135118.0,2017-11-25,475958.0,1087034.0,2017
11/25/17,28442720.0,149.0,2721992.0,ND,64740.0,16807.0,2017-11-25,32370.0,81547.0,2017
11/25/17,28442720.0,149.0,2721992.0,NE,244688.0,19370.0,2017-11-25,122344.0,264058.0,2017
11/25/17,28442720.0,149.0,2721992.0,NH,216498.0,17172.0,2017-11-25,108249.0,233670.0,2017
11/25/17,28442720.0,149.0,2721992.0,NJ,1163232.0,72381.0,2017-11-25,581616.0,1235613.0,2017
11/25/17,28442720.0,149.0,2721992.0,NM,170326.0,23943.0,2017-11-25,85163.0,194269.0,2017
11/25/17,28442720.0,149.0,2721992.0,NY,2123816.0,94031.0,2017-11-25,1061908.0,2217847.0,2017
11/25/17,28442720.0,149.0,2721992.0,OH,723950.0,81319.0,2017-11-25,361975.0,805269.0,2017
11/25/17,28442720.0,149.0,2721992.0,OK,269014.0,63745.0,2017-11-25,134507.0,332759.0,2017
11/25/17,28442720.0,149.0,2721992.0,OR,397396.0,31612.0,2017-11-25,198698.0,429008.0,2017
11/25/17,28442720.0,149.0,2721992.0,PA,1435938.0,178030.0,2017-11-25,717969.0,1613968.0,2017
11/25/17,28442720.0,149.0,2721992.0,PR,46.0,10.0,2017-11-25,23.0,56.0,2017
11/25/17,28442720.0,149.0,2721992.0,RI,179212.0,21752.0,2017-11-25,89606.0,200964.0,2017
11/25/17,28442720.0,149.0,2721992.0,SC,526130.0,117843.0,2017-11-25,263065.0,643973.0,2017
11/25/17,28442720.0,149.0,2721992.0,SD,85408.0,12360.0,2017-11-25,42704.0,97768.0,2017
11/25/17,28442720.0,149.0,2721992.0,TN,,,2017-11-25,,,2017
11/25/17,28442720.0,149.0,2721992.0,TX,1890822.0,291379.0,2017-11-25,945411.0,2182201.0,2017
11/25/17,28442720.0,149.0,2721992.0,VA,728312.0,73284.0,2017-11-25,364156.0,801596.0,2017
11/25/17,28442720.0,149.0,2721992.0,VI,0.0,0.0,2017-11-25,0.0,0.0,2017
11/25/17,28442720.0,149.0,2721992.0,VT,58566.0,13146.0,2017-11-25,29283.0,71712.0,2017
11/25/17,28442720.0,149.0,2721992.0,WA,393710.0,27923.0,2017-11-25,196855.0,421633.0,2017
11/25/17,28442720.0,149.0,2721992.0,WI,541538.0,47475.0,2017-11-25,270769.0,589013.0,2017
11/25/17,28442720.0,149.0,2721992.0,WV,226768.0,19184.0,2017-11-25,113384.0,245952.0,2017
11/25/17,28442720.0,149.0,2721992.0,WY,57548.0,11836.0,2017-11-25,28774.0,69384.0,2017
11/22/17,29925352.0,134.0,2767370.0,AR,179386.0,42525.0,2017-11-22,89693.0,221911.0,2017
11/22/17,29925352.0,134.0,2767370.0,AZ,732614.0,55825.0,2017-11-22,366307.0,788439.0,2017
11/22/17,29925352.0,134.0,2767370.0,CA,3068934.0,,2017-11-22,1534467.0,,2017
11/22/17,29925352.0,134.0,2767370.0,CO,526436.0,118504.0,2017-11-22,263218.0,644940.0,2017
11/22/17,29925352.0,134.0,2767370.0,CT,,,2017-11-22,,,2017
11/22/17,29925352.0,134.0,2767370.0,DC,72472.0,6652.0,2017-11-22,36236.0,79124.0,2017
11/22/17,29925352.0,134.0,2767370.0,DE,146270.0,11338.0,2017-11-22,73135.0,157608.0,2017
11/22/17,29925352.0,134.0,2767370.0,FL,2846470.0,336493.0,2017-11-22,1423235.0,3182963.0,2017
11/22/17,29925352.0,134.0,2767370.0,GA,913038.0,49872.0,2017-11-22,456519.0,962910.0,2017
11/22/17,29925352.0,134.0,2767370.0,IA,348962.0,51750.0,2017-11-22,174481.0,400712.0,2017
11/22/17,29925352.0,134.0,2767370.0,ID,212364.0,24157.0,2017-11-22,106182.0,236521.0,2017
11/22/17,29925352.0,134.0,2767370.0,IL,914744.0,73476.0,2017-11-22,457372.0,988220.0,2017
11/22/17,29925352.0,134.0,2767370.0,IN,620768.0,58388.0,2017-11-22,310384.0,679156.0,2017
11/22/17,29925352.0,134.0,2767370.0,KS,268264.0,15751.0,2017-11-22,134132.0,284015.0,2017
11/22/17,29925352.0,134.0,2767370.0,KY,507358.0,35706.0,2017-11-22,253679.0,543064.0,2017
11/22/17,29925352.0,134.0,2767370.0,LA,584524.0,74454.0,2017-11-22,292262.0,658978.0,2017
11/22/17,29925352.0,134.0,2767370.0,MA,738508.0,41722.0,2017-11-22,369254.0,780230.0,2017
11/22/17,29925352.0,134.0,2767370.0,MD,634520.0,41766.0,2017-11-22,317260.0,676286.0,2017
11/22/17,29925352.0,134.0,2767370.0,ME,131352.0,32742.0,2017-11-22,65676.0,164094.0,2017
11/22/17,29925352.0,134.0,2767370.0,MI,884494.0,48377.0,2017-11-22,442247.0,932871.0,2017
11/22/17,29925352.0,134.0,2767370.0,MN,475108.0,19572.0,2017-11-22,237554.0,494680.0,2017
11/22/17,29925352.0,134.0,2767370.0,MO,686372.0,28538.0,2017-11-22,343186.0,714910.0,2017
11/22/17,29925352.0,134.0,2767370.0,MT,83534.0,15526.0,2017-11-22,41767.0,99060.0,2017
11/22/17,29925352.0,134.0,2767370.0,NC,929424.0,130710.0,2017-11-22,464712.0,1060134.0,2017
11/22/17,29925352.0,134.0,2767370.0,ND,72722.0,19112.0,2017-11-22,36361.0,91834.0,2017
11/22/17,29925352.0,134.0,2767370.0,NE,263044.0,20300.0,2017-11-22,131522.0,283344.0,2017
11/22/17,29925352.0,134.0,2767370.0,NH,223108.0,17003.0,2017-11-22,111554.0,240111.0,2017
11/22/17,29925352.0,134.0,2767370.0,NJ,1343196.0,77583.0,2017-11-22,671598.0,1420779.0,2017
11/22/17,29925352.0,134.0,2767370.0,NM,178916.0,24687.0,2017-11-22,89458.0,203603.0,2017
11/22/17,29925352.0,134.0,2767370.0,NY,2342430.0,99037.0,2017-11-22,1171215.0,2441467.0,2017
11/22/17,29925352.0,134.0,2767370.0,OH,788874.0,83818.0,2017-11-22,394437.0,872692.0,2017
11/22/17,29925352.0,134.0,2767370.0,OK,266256.0,62475.0,2017-11-22,133128.0,328731.0,2017
11/22/17,29925352.0,134.0,2767370.0,OR,423210.0,33280.0,2017-11-22,211605.0,456490.0,2017
11/22/17,29925352.0,134.0,2767370.0,PA,1504842.0,180337.0,2017-11-22,752421.0,1685179.0,2017
11/22/17,29925352.0,134.0,2767370.0,PR,52.0,11.0,2017-11-22,26.0,63.0,2017
11/22/17,29925352.0,134.0,2767370.0,RI,184074.0,22533.0,2017-11-22,92037.0,206607.0,2017
11/22/17,29925352.0,134.0,2767370.0,SC,508200.0,112962.0,2017-11-22,254100.0,621162.0,2017
11/22/17,29925352.0,134.0,2767370.0,SD,93154.0,12984.0,2017-11-22,46577.0,106138.0,2017
11/22/17,29925352.0,134.0,2767370.0,TN,,,2017-11-22,,,2017
11/22/17,29925352.0,134.0,2767370.0,TX,1907128.0,293395.0,2017-11-22,953564.0,2200523.0,2017
11/22/17,29925352.0,134.0,2767370.0,VA,764522.0,75235.0,2017-11-22,382261.0,839757.0,2017
11/22/17,29925352.0,134.0,2767370.0,VI,0.0,0.0,2017-11-22,0.0,0.0,2017
11/22/17,29925352.0,134.0,2767370.0,VT,57092.0,12795.0,2017-11-22,28546.0,69887.0,2017
11/22/17,29925352.0,134.0,2767370.0,WA,462748.0,32002.0,2017-11-22,231374.0,494750.0,2017
11/22/17,29925352.0,134.0,2767370.0,WI,579534.0,49259.0,2017-11-22,289767.0,628793.0,2017
11/22/17,29925352.0,134.0,2767370.0,WV,227056.0,19146.0,2017-11-22,113528.0,246202.0,2017
11/22/17,29925352.0,134.0,2767370.0,WY,62542.0,13417.0,2017-11-22,31271.0,75959.0,2017
11/18/17,29509730.0,119.0,2807194.0,AR,182710.0,44119.0,2017-11-18,91355.0,226829.0,2017
11/18/17,29509730.0,119.0,2807194.0,AZ,697858.0,53457.0,2017-11-18,348929.0,751315.0,2017
11/18/17,29509730.0,119.0,2807194.0,CA,2885328.0,,2017-11-18,1442664.0,,2017
11/18/17,29509730.0,119.0,2807194.0,CO,492136.0,113426.0,2017-11-18,246068.0,605562.0,2017
11/18/17,29509730.0,119.0,2807194.0,CT,496970.0,87242.0,2017-11-18,248485.0,584212.0,2017
11/18/17,29509730.0,119.0,2807194.0,DC,72546.0,6657.0,2017-11-18,36273.0,79203.0,2017
11/18/17,29509730.0,119.0,2807194.0,DE,145546.0,11424.0,2017-11-18,72773.0,156970.0,2017
11/18/17,29509730.0,119.0,2807194.0,FL,2863684.0,340013.0,2017-11-18,1431842.0,3203697.0,2017
11/18/17,29509730.0,119.0,2807194.0,GA,950612.0,51297.0,2017-11-18,475306.0,1001909.0,2017
11/18/17,29509730.0,119.0,2807194.0,IA,350142.0,53210.0,2017-11-18,175071.0,403352.0,2017
11/18/17,29509730.0,119.0,2807194.0,ID,202890.0,23113.0,2017-11-18,101445.0,226003.0,2017
11/18/17,29509730.0,119.0,2807194.0,IL,866776.0,70512.0,2017-11-18,433388.0,937288.0,2017
11/18/17,29509730.0,119.0,2807194.0,IN,645504.0,61172.0,2017-11-18,322752.0,706676.0,2017
11/18/17,29509730.0,119.0,2807194.0,KS,266630.0,15812.0,2017-11-18,133315.0,282442.0,2017
11/18/17,29509730.0,119.0,2807194.0,KY,519828.0,37268.0,2017-11-18,259914.0,557096.0,2017
11/18/17,29509730.0,119.0,2807194.0,LA,622018.0,79052.0,2017-11-18,311009.0,701070.0,2017
11/18/17,29509730.0,119.0,2807194.0,MA,716684.0,42069.0,2017-11-18,358342.0,758753.0,2017
11/18/17,29509730.0,119.0,2807194.0,MD,643800.0,43324.0,2017-11-18,321900.0,687124.0,2017
11/18/17,29509730.0,119.0,2807194.0,ME,137492.0,34682.0,2017-11-18,68746.0,172174.0,2017
11/18/17,29509730.0,119.0,2807194.0,MI,856744.0,47837.0,2017-11-18,428372.0,904581.0,2017
11/18/17,29509730.0,119.0,2807194.0,MN,451992.0,19452.0,2017-11-18,225996.0,471444.0,2017
11/18/17,29509730.0,119.0,2807194.0,MO,658314.0,27760.0,2017-11-18,329157.0,686074.0,2017
11/18/17,29509730.0,119.0,2807194.0,MT,80098.0,14892.0,2017-11-18,40049.0,94990.0,2017
11/18/17,29509730.0,119.0,2807194.0,NC,984330.0,139977.0,2017-11-18,492165.0,1124307.0,2017
11/18/17,29509730.0,119.0,2807194.0,ND,67920.0,17973.0,2017-11-18,33960.0,85893.0,2017
11/18/17,29509730.0,119.0,2807194.0,NE,258396.0,20326.0,2017-11-18,129198.0,278722.0,2017
11/18/17,29509730.0,119.0,2807194.0,NH,224196.0,17160.0,2017-11-18,112098.0,241356.0,2017
11/18/17,29509730.0,119.0,2807194.0,NJ,1265464.0,76678.0,2017-11-18,632732.0,1342142.0,2017
11/18/17,29509730.0,119.0,2807194.0,NM,180278.0,25381.0,2017-11-18,90139.0,205659.0,2017
11/18/17,29509730.0,119.0,2807194.0,NY,2285228.0,98418.0,2017-11-18,1142614.0,2383646.0,2017
11/18/17,29509730.0,119.0,2807194.0,OH,774344.0,84960.0,2017-11-18,387172.0,859304.0,2017
11/18/17,29509730.0,119.0,2807194.0,OK,274562.0,65256.0,2017-11-18,137281.0,339818.0,2017
11/18/17,29509730.0,119.0,2807194.0,OR,382460.0,31617.0,2017-11-18,191230.0,414077.0,2017
11/18/17,29509730.0,119.0,2807194.0,PA,1463538.0,179546.0,2017-11-18,731769.0,1643084.0,2017
11/18/17,29509730.0,119.0,2807194.0,PR,84.0,24.0,2017-11-18,42.0,108.0,2017
11/18/17,29509730.0,119.0,2807194.0,RI,190080.0,22905.0,2017-11-18,95040.0,212985.0,2017
11/18/17,29509730.0,119.0,2807194.0,SC,545310.0,124856.0,2017-11-18,272655.0,670166.0,2017
11/18/17,29509730.0,119.0,2807194.0,SD,87684.0,12367.0,2017-11-18,43842.0,100051.0,2017
11/18/17,29509730.0,119.0,2807194.0,TN,677558.0,110354.0,2017-11-18,338779.0,787912.0,2017
11/18/17,29509730.0,119.0,2807194.0,TX,1941622.0,301026.0,2017-11-18,970811.0,2242648.0,2017
11/18/17,29509730.0,119.0,2807194.0,VA,773970.0,76934.0,2017-11-18,386985.0,850904.0,2017
11/18/17,29509730.0,119.0,2807194.0,VI,0.0,0.0,2017-11-18,0.0,0.0,2017
